0,1,lat,lon
107.189.8.133,2025-10-03 07:21:33,49.6113,6.1294
107.189.14.4,2025-10-03 07:27:50,49.6113,6.1294
107.189.30.236,2025-10-03 07:09:13,49.6113,6.1294
104.244.73.43,2025-10-03 06:02:37,49.7855,6.1001
107.189.4.209,2025-10-03 07:23:27,49.6113,6.1294
107.189.8.226,2025-10-03 07:45:41,49.6113,6.1294
104.244.79.44,2025-10-03 07:33:12,49.6113,6.1294
107.189.1.9,2025-10-03 07:39:23,49.6113,6.1294
107.189.1.160,2025-10-03 07:12:50,49.6113,6.1294
104.244.74.97,2025-10-03 07:05:30,49.6113,6.1294
107.189.7.144,2025-10-03 07:43:53,49.6113,6.1294
107.189.11.111,2025-10-03 07:23:15,49.6113,6.1294
104.244.73.193,2025-10-03 07:22:13,49.6113,6.1294
107.189.5.121,2025-10-03 07:08:24,49.6113,6.1294
107.189.10.175,2025-10-03 07:44:57,49.7895,6.0679
104.244.73.136,2025-10-03 07:14:29,49.6113,6.1294
107.189.4.12,2025-10-03 07:18:53,49.6113,6.1294
104.244.79.61,2025-10-03 07:39:31,49.6113,6.1294
104.244.78.233,2025-10-03 07:40:24,49.6113,6.1294
107.189.13.253,2025-10-03 07:15:06,49.6113,6.1294
107.189.8.56,2025-10-03 07:42:43,49.6113,6.1294
104.244.73.190,2025-10-03 07:40:36,49.6113,6.1294
107.189.12.3,2025-10-03 07:22:43,49.6113,6.1294
104.244.77.208,2025-10-03 07:02:39,49.6113,6.1294
104.244.72.132,2025-10-03 07:34:58,49.6113,6.1294
107.189.5.7,2025-10-03 07:29:40,49.6113,6.1294
107.189.31.33,2025-10-03 07:35:20,49.6113,6.1294
185.225.69.187,2025-10-03 07:40:42,47.4919,19.05
104.167.241.4,2025-10-03 07:24:11,8.4928,-13.2351
88.80.20.86,2025-10-03 07:01:41,59.3247,18.056
216.9.224.232,2025-10-03 07:35:47,37.751,-97.822
109.237.27.11,2025-10-03 07:07:54,51.5164,-0.093
103.253.24.18,2025-10-03 07:24:31,1.3673,103.8014
107.189.7.141,2025-10-03 07:22:16,49.6113,6.1294
162.19.7.11,2025-10-03 07:21:05,48.8582,2.3387
77.48.28.193,2025-10-03 07:00:45,50.099,17.7226
62.133.45.2,2025-10-03 07:41:40,44.4152,26.166
107.189.6.124,2025-10-03 07:28:13,49.6113,6.1294
45.154.98.33,2025-10-03 07:01:37,22.2908,114.1501
160.187.148.71,2025-10-03 07:32:10,,
107.189.5.188,2025-10-03 07:42:14,49.6113,6.1294
154.26.159.157,2025-10-03 07:45:29,37.751,-97.822
37.48.70.156,2025-10-03 07:36:59,52.3109,4.8151
102.211.56.200,2025-10-03 07:36:36,,
196.196.200.100,2025-10-03 07:24:31,60.1792,24.9337
152.53.184.161,2025-10-03 07:03:45,37.751,-97.822
107.189.1.175,2025-10-03 07:36:31,49.6113,6.1294
141.98.11.62,2025-10-03 07:12:07,55.4167,24.0
195.246.231.197,2025-10-03 07:31:33,48.8582,2.3387
45.84.107.200,2025-10-03 07:39:11,51.2993,9.491
93.123.109.44,2025-10-03 07:39:05,42.696,23.332
87.120.222.33,2025-10-03 07:43:40,42.696,23.332
88.151.192.2,2025-10-03 07:04:41,40.504,47.4997
94.156.152.234,2025-10-03 07:35:42,42.6951,23.325
177.93.140.66,2025-10-03 07:26:24,-22.9145,-42.8233
146.103.43.17,2025-10-03 07:19:09,50.8509,4.3447
164.132.58.8,2025-10-02 10:11:48,48.8582,2.3387
185.100.87.192,2025-10-03 07:36:39,44.4117,26.0422
185.100.85.24,2025-10-03 07:44:29,44.4152,26.166
185.100.87.250,2025-10-03 07:33:06,44.4117,26.0422
185.220.101.12,2025-10-03 07:33:38,51.2993,9.491
185.220.101.6,2025-10-03 07:43:24,51.2993,9.491
185.220.101.11,2025-10-03 07:27:27,51.2993,9.491
185.220.101.7,2025-10-03 07:25:26,51.2993,9.491
185.220.101.1,2025-10-03 07:33:38,51.2993,9.491
185.220.101.16,2025-10-03 07:39:34,51.2993,9.491
185.220.101.9,2025-10-03 07:28:48,51.2993,9.491
185.220.101.15,2025-10-03 07:14:32,51.2993,9.491
185.220.101.13,2025-10-03 07:18:53,51.2993,9.491
185.220.101.8,2025-10-03 07:44:51,51.2993,9.491
185.220.101.19,2025-10-03 07:29:36,51.2993,9.491
185.220.101.10,2025-10-03 07:24:24,51.2993,9.491
185.220.101.3,2025-10-03 07:13:12,51.2993,9.491
185.220.101.20,2025-10-03 07:32:27,51.2993,9.491
185.220.101.2,2025-10-03 07:40:50,51.2993,9.491
185.220.101.17,2025-10-03 07:28:52,51.2993,9.491
185.220.101.5,2025-10-03 07:44:39,51.2993,9.491
185.220.101.4,2025-10-03 07:45:46,51.2993,9.491
185.220.101.21,2025-10-03 07:44:34,51.2993,9.491
185.220.101.14,2025-10-03 07:39:11,51.2993,9.491
185.220.101.18,2025-10-03 07:41:11,51.2993,9.491
104.244.72.115,2025-10-03 07:18:39,49.6113,6.1294
193.189.100.202,2025-10-03 07:40:33,51.4964,-0.1224
193.189.100.203,2025-10-03 07:31:27,51.4964,-0.1224
193.189.100.204,2025-10-03 07:27:00,51.4964,-0.1224
193.189.100.206,2025-10-03 07:42:02,51.4964,-0.1224
193.189.100.201,2025-10-03 07:23:19,51.4964,-0.1224
193.189.100.205,2025-10-03 07:45:16,51.4964,-0.1224
185.220.101.25,2025-10-03 07:37:48,51.2993,9.491
185.220.101.30,2025-10-03 07:34:04,51.2993,9.491
185.220.101.0,2025-10-03 07:38:50,51.2993,9.491
185.220.101.24,2025-10-03 07:26:10,51.2993,9.491
185.220.101.29,2025-10-03 07:39:07,51.2993,9.491
185.220.101.26,2025-10-03 07:38:33,51.2993,9.491
185.220.101.31,2025-10-03 07:38:39,51.2993,9.491
185.220.101.27,2025-10-03 07:34:43,51.2993,9.491
185.220.101.23,2025-10-03 07:44:49,51.2993,9.491
185.220.101.22,2025-10-03 07:17:41,51.2993,9.491
185.220.101.28,2025-10-03 07:41:41,51.2993,9.491
204.85.191.9,2025-10-03 07:25:26,35.9153,-79.0386
104.36.80.7,2025-10-03 07:10:09,43.6547,-79.3623
94.16.121.91,2025-10-03 07:18:57,48.2048,16.3801
185.252.232.218,2025-10-03 07:40:42,51.2184,6.7734
188.68.36.28,2025-10-03 07:28:41,53.1564,11.0018
45.38.20.123,2025-10-03 07:11:22,37.751,-97.822
45.137.99.16,2025-10-03 07:25:12,-23.5335,-46.6359
185.104.120.10,2025-10-02 15:29:56,51.4032,-0.9207
82.153.138.7,2025-10-03 07:38:36,51.4968,-0.3776
45.138.16.107,2025-10-03 07:42:29,52.3824,4.8995
185.129.61.129,2025-10-03 07:43:18,55.7123,12.0564
23.129.64.174,2025-10-03 07:05:58,37.751,-97.822
23.129.64.171,2025-10-03 07:35:16,37.751,-97.822
23.129.64.186,2025-10-03 07:43:03,37.751,-97.822
23.129.64.176,2025-10-03 07:14:03,37.751,-97.822
23.129.64.166,2025-10-03 07:35:14,37.751,-97.822
23.129.64.191,2025-10-03 07:24:20,37.751,-97.822
23.129.64.184,2025-10-03 07:15:42,37.751,-97.822
23.129.64.192,2025-10-03 07:04:08,37.751,-97.822
23.129.64.187,2025-10-03 07:20:26,37.751,-97.822
23.129.64.172,2025-10-03 07:32:16,37.751,-97.822
23.129.64.189,2025-10-03 07:13:38,37.751,-97.822
23.129.64.175,2025-10-03 07:35:58,37.751,-97.822
23.129.64.168,2025-10-03 07:10:02,37.751,-97.822
23.129.64.167,2025-10-03 07:37:16,37.751,-97.822
23.129.64.185,2025-10-03 07:03:51,37.751,-97.822
23.129.64.180,2025-10-03 07:35:33,37.751,-97.822
23.129.64.178,2025-10-03 07:11:02,37.751,-97.822
23.129.64.190,2025-10-03 07:38:43,37.751,-97.822
23.129.64.170,2025-10-03 07:34:25,37.751,-97.822
23.129.64.177,2025-10-03 07:14:06,37.751,-97.822
23.129.64.179,2025-10-03 07:08:46,37.751,-97.822
23.129.64.181,2025-10-03 07:15:29,37.751,-97.822
23.129.64.169,2025-10-03 07:17:18,37.751,-97.822
23.129.64.193,2025-10-03 07:11:53,37.751,-97.822
23.129.64.182,2025-10-03 07:15:57,37.751,-97.822
23.129.64.183,2025-10-03 07:28:04,37.751,-97.822
23.129.64.188,2025-10-03 06:31:25,37.751,-97.822
45.61.185.172,2025-10-03 07:23:42,25.7806,-80.1826
199.195.253.156,2025-10-03 07:40:22,40.6063,-74.1774
23.129.64.217,2025-10-03 07:18:57,37.751,-97.822
23.129.64.222,2025-10-03 07:41:05,37.751,-97.822
23.129.64.201,2025-10-03 07:24:43,37.751,-97.822
23.129.64.198,2025-10-03 07:27:10,37.751,-97.822
23.129.64.218,2025-10-03 07:11:44,37.751,-97.822
23.129.64.219,2025-10-03 07:13:29,37.751,-97.822
23.129.64.225,2025-10-03 07:12:11,37.751,-97.822
23.129.64.214,2025-10-03 07:43:37,37.751,-97.822
23.129.64.212,2025-10-03 07:40:29,37.751,-97.822
23.129.64.206,2025-10-03 07:44:09,37.751,-97.822
23.129.64.209,2025-10-03 07:40:37,37.751,-97.822
23.129.64.216,2025-10-03 07:31:48,37.751,-97.822
23.129.64.223,2025-10-03 07:07:15,37.751,-97.822
23.129.64.203,2025-10-03 07:29:13,37.751,-97.822
23.129.64.224,2025-10-03 07:14:18,37.751,-97.822
23.129.64.204,2025-10-03 07:07:00,37.751,-97.822
23.129.64.211,2025-10-03 07:18:20,37.751,-97.822
23.129.64.213,2025-10-03 07:21:18,37.751,-97.822
23.129.64.194,2025-10-03 07:45:50,37.751,-97.822
23.129.64.215,2025-10-03 07:24:47,37.751,-97.822
23.129.64.221,2025-10-03 07:44:21,37.751,-97.822
23.129.64.202,2025-10-03 07:19:48,37.751,-97.822
23.129.64.207,2025-10-03 07:44:53,37.751,-97.822
23.129.64.196,2025-10-03 07:17:51,37.751,-97.822
23.129.64.200,2025-10-03 07:40:11,37.751,-97.822
23.129.64.195,2025-10-03 07:43:33,37.751,-97.822
23.129.64.173,2025-10-03 07:41:26,37.751,-97.822
23.129.64.199,2025-10-03 07:28:38,37.751,-97.822
23.129.64.205,2025-10-03 07:17:17,37.751,-97.822
23.129.64.208,2025-10-03 07:45:35,37.751,-97.822
23.129.64.210,2025-10-03 07:38:05,37.751,-97.822
23.129.64.220,2025-10-03 07:36:33,37.751,-97.822
23.129.64.197,2025-10-03 07:01:37,37.751,-97.822
185.177.238.9,2025-10-03 07:40:26,39.952,-75.1814
107.175.93.157,2025-10-03 07:35:38,37.751,-97.822
176.65.134.4,2025-10-03 07:40:11,51.2993,9.491
45.141.215.88,2025-10-03 07:42:15,45.4722,9.1922
45.141.215.90,2025-10-03 07:43:07,45.4722,9.1922
45.141.215.111,2025-10-03 07:36:56,45.4722,9.1922
198.167.206.232,2025-10-03 07:15:31,59.3247,18.056
198.167.206.237,2025-10-02 14:34:18,59.3247,18.056
198.167.206.197,2025-10-01 14:09:49,59.3247,18.056
93.94.51.243,2025-10-03 07:31:27,33.0,44.0
45.58.190.74,2025-10-03 07:26:25,37.751,-97.822
209.141.50.249,2025-10-03 07:43:05,36.102,-115.1447
45.137.99.182,2025-10-03 07:03:28,-23.5335,-46.6359
23.191.200.2,2025-10-03 07:30:41,37.751,-97.822
23.191.200.28,2025-10-03 07:32:57,37.751,-97.822
23.191.200.3,2025-10-03 05:37:36,37.751,-97.822
23.191.200.30,2025-10-03 02:28:51,37.751,-97.822
23.191.200.29,2025-10-03 06:30:45,37.751,-97.822
23.191.200.4,2025-10-02 21:43:37,37.751,-97.822
23.191.200.6,2025-10-03 07:08:43,37.751,-97.822
23.191.200.5,2025-10-03 05:04:35,37.751,-97.822
23.191.200.31,2025-10-03 06:23:35,37.751,-97.822
79.100.12.71,2025-10-03 07:03:00,42.6951,23.325
213.111.150.96,2025-10-03 07:14:36,48.4707,38.8222
96.8.119.172,2025-10-03 07:26:53,37.751,-97.822
5.255.127.222,2025-10-03 07:15:04,52.3824,4.8995
23.191.200.27,2025-10-03 04:44:09,37.751,-97.822
143.20.64.235,2025-10-03 07:23:48,37.751,-97.822
37.228.129.168,2025-10-03 07:42:23,60.1717,24.9349
37.46.196.22,2025-10-03 07:26:23,25.7806,-80.1826
51.161.198.74,2025-10-03 06:09:38,43.6319,-79.3716
45.141.215.238,2025-10-03 07:36:51,45.4722,9.1922
45.80.158.93,2025-10-03 07:39:26,52.3824,4.8995
45.80.158.75,2025-10-03 07:37:35,52.3824,4.8995
185.156.72.7,2025-10-03 07:43:11,55.7386,37.6068
185.40.4.143,2025-10-03 07:44:24,55.9155,37.8263
185.120.16.176,2025-10-03 07:31:12,50.1049,8.6295
82.221.131.71,2025-10-03 07:29:43,65.0,-18.0
193.26.115.123,2025-10-03 07:18:41,50.1084,8.6841
194.26.192.177,2025-10-03 07:36:47,51.2993,9.491
5.255.99.147,2025-10-03 07:04:12,52.3824,4.8995
23.191.200.7,2025-10-03 07:27:53,37.751,-97.822
172.105.174.195,2025-10-03 07:31:21,-33.8601,151.2101
23.191.200.17,2025-10-03 07:09:13,37.751,-97.822
23.191.200.22,2025-10-03 07:39:05,37.751,-97.822
23.191.200.20,2025-10-03 07:01:37,37.751,-97.822
23.191.200.25,2025-10-03 07:23:42,37.751,-97.822
23.191.200.13,2025-10-03 07:42:47,37.751,-97.822
23.191.200.14,2025-10-03 07:12:06,37.751,-97.822
23.191.200.23,2025-10-03 07:14:55,37.751,-97.822
23.191.200.18,2025-10-03 07:17:59,37.751,-97.822
23.191.200.9,2025-10-03 07:30:50,37.751,-97.822
23.191.200.10,2025-10-03 07:28:14,37.751,-97.822
23.191.200.11,2025-10-03 07:13:01,37.751,-97.822
23.191.200.12,2025-10-03 07:14:17,37.751,-97.822
23.191.200.24,2025-10-03 07:25:33,37.751,-97.822
23.191.200.21,2025-10-03 07:26:28,37.751,-97.822
23.191.200.26,2025-10-03 07:05:16,37.751,-97.822
23.191.200.15,2025-10-03 07:26:35,37.751,-97.822
23.191.200.8,2025-10-03 07:18:54,37.751,-97.822
23.191.200.19,2025-10-03 07:41:22,37.751,-97.822
23.191.200.16,2025-10-03 07:27:58,37.751,-97.822
185.177.238.26,2025-10-03 07:44:16,39.952,-75.1814
172.81.131.139,2025-10-03 07:30:36,37.751,-97.822
91.227.114.153,2025-10-03 07:13:24,52.3824,4.8995
171.25.193.82,2025-10-03 07:40:45,59.3247,18.056
171.25.193.81,2025-10-03 07:39:21,59.3247,18.056
178.17.58.159,2025-10-03 07:42:42,33.0,44.0
124.198.131.29,2025-10-03 07:44:13,-42.0,174.0
93.99.104.128,2025-10-03 07:21:59,49.0506,17.465
171.25.193.132,2025-10-03 07:45:20,59.3247,18.056
5.255.123.164,2025-10-03 07:24:15,52.3824,4.8995
5.255.115.58,2025-10-03 07:08:01,52.3824,4.8995
31.40.204.206,2025-10-03 07:18:13,39.0814,-77.6443
78.153.150.25,2025-10-02 18:44:13,55.7483,37.6171
82.153.138.125,2025-10-03 07:22:00,51.4968,-0.3776
45.61.188.15,2025-10-03 07:14:19,25.7806,-80.1826
185.120.16.171,2025-10-03 07:05:54,50.1049,8.6295
45.38.20.181,2025-10-02 23:07:07,37.751,-97.822
217.182.75.199,2025-10-03 07:31:30,48.8582,2.3387
208.87.242.7,2025-10-03 07:13:54,37.751,-97.822
204.76.203.203,2025-10-03 07:40:08,37.751,-97.822
216.239.90.19,2025-10-03 07:42:41,45.4995,-73.5848
44.30.4.69,2025-10-03 01:38:44,37.751,-97.822
194.163.157.49,2025-10-03 07:00:35,51.1878,6.8607
23.190.216.8,2025-10-03 07:18:20,37.751,-97.822
87.121.79.9,2025-10-03 07:28:14,42.696,23.332
185.40.4.64,2025-10-01 16:44:11,55.9155,37.8263
45.9.156.161,2025-10-03 07:25:24,39.0469,-77.4903
5.181.177.130,2025-10-03 07:43:56,39.0019,-77.4556
5.181.177.245,2025-10-03 07:34:50,39.0019,-77.4556
151.243.213.150,2025-10-03 07:42:37,35.698,51.4115
104.167.242.117,2025-10-03 07:22:06,1.385,103.7473
104.167.242.118,2025-10-03 07:30:16,1.385,103.7473
82.153.138.241,2025-10-03 07:32:45,51.4968,-0.3776
152.53.210.165,2025-10-03 07:45:54,37.751,-97.822
109.228.160.190,2025-10-03 07:13:21,57.6828,12.2103
93.94.52.229,2025-10-03 07:45:02,33.0,44.0
192.210.136.31,2025-10-03 07:13:07,42.0048,-87.9954
107.173.187.181,2025-10-03 07:25:11,37.751,-97.822
107.172.61.206,2025-10-03 07:04:29,47.6034,-122.3414
124.198.132.52,2025-10-03 07:35:55,-42.0,174.0
78.159.131.103,2025-10-03 07:26:14,42.696,23.332
185.231.33.38,2025-10-03 07:23:26,-4.5833,55.6667
45.83.31.79,2025-10-03 07:30:10,34.0544,-118.2441
107.189.31.52,2025-10-03 07:43:14,49.6113,6.1294
89.147.110.211,2025-10-03 07:26:52,47.4919,19.05
51.68.226.107,2025-10-03 07:41:56,48.8582,2.3387
89.185.82.63,2025-10-03 07:43:39,55.7386,37.6068
176.121.81.51,2025-10-03 07:21:56,51.0939,17.1564
65.87.7.198,2025-10-03 07:04:46,37.751,-97.822
173.224.219.44,2025-10-03 07:44:56,37.751,-97.822
108.59.12.41,2025-10-03 07:11:25,39.6685,-75.7048
64.190.76.4,2025-10-03 07:04:22,37.751,-97.822
64.190.76.2,2025-10-03 07:09:35,37.751,-97.822
64.190.76.3,2025-10-03 07:40:07,37.751,-97.822
192.108.48.150,2025-10-03 07:36:54,51.2993,9.491
173.224.219.236,2025-10-03 07:24:50,37.751,-97.822
23.129.64.99,2025-10-03 07:23:13,37.751,-97.822
93.113.25.239,2025-10-03 07:29:44,45.9968,24.997
185.236.20.142,2025-10-03 07:44:54,55.7386,37.6068
66.78.40.225,2025-10-03 07:39:28,39.7356,-75.5516
190.120.229.2,2025-10-03 07:34:04,-12.0464,-77.0428
179.43.134.19,2025-10-03 07:29:53,47.3682,8.5671
64.190.76.10,2025-10-03 07:42:52,37.751,-97.822
45.134.48.153,2025-10-02 21:33:30,45.9968,24.997
172.104.243.155,2025-10-03 07:34:30,50.1188,8.6843
31.40.204.186,2025-10-03 07:24:00,39.0814,-77.6443
5.79.66.19,2025-10-03 07:29:49,52.3824,4.8995
107.189.8.65,2025-10-03 07:33:11,49.6113,6.1294
194.55.167.14,2025-10-03 05:37:02,55.7386,37.6068
185.129.61.5,2025-10-03 07:38:09,55.7123,12.0564
185.129.61.2,2025-10-03 07:07:26,55.7123,12.0564
185.129.61.9,2025-10-03 07:25:57,55.7123,12.0564
185.129.61.8,2025-10-03 07:18:30,55.7123,12.0564
185.129.61.6,2025-10-03 07:43:13,55.7123,12.0564
185.129.61.1,2025-10-03 07:03:24,55.7123,12.0564
185.129.61.3,2025-10-03 07:10:42,55.7123,12.0564
185.129.61.10,2025-10-03 07:00:46,55.7123,12.0564
185.129.61.4,2025-10-03 07:09:01,55.7123,12.0564
185.129.61.7,2025-10-03 07:16:43,55.7123,12.0564
185.100.85.25,2025-10-03 07:44:19,44.4152,26.166
130.193.15.79,2025-10-03 07:41:27,50.0804,14.5045
86.54.24.21,2025-10-03 07:29:25,51.4964,-0.1224
38.135.25.2,2025-10-03 07:08:38,41.6047,-72.8813
185.14.31.113,2025-10-03 07:13:57,52.6959,6.1847
46.29.238.25,2025-10-03 07:36:14,55.7386,37.6068
195.246.231.141,2025-10-03 07:08:11,48.8582,2.3387
82.221.131.86,2025-10-03 07:14:37,65.0,-18.0
195.47.238.44,2025-10-03 07:36:20,57.7065,11.967
194.53.137.102,2025-10-03 07:07:39,40.4163,-3.6934
135.125.239.70,2025-10-02 09:06:19,48.8582,2.3387
135.125.239.51,2025-10-02 10:27:44,48.8582,2.3387
82.117.255.113,2025-10-03 07:39:18,37.751,-97.822
104.244.74.51,2025-10-03 07:44:42,49.6113,6.1294
176.65.140.210,2025-10-03 07:43:28,51.2993,9.491
92.242.166.161,2025-10-01 12:29:04,55.7386,37.6068
164.132.172.209,2025-10-02 22:26:04,48.8582,2.3387
188.165.200.97,2025-10-02 21:07:56,48.8582,2.3387
66.78.40.210,2025-10-03 07:43:45,39.7356,-75.5516
196.251.69.116,2025-10-03 07:06:46,8.1,-1.2
148.113.152.91,2025-10-03 07:34:26,43.6319,-79.3716
45.80.158.53,2025-10-03 07:40:37,52.3824,4.8995
45.9.156.22,2025-10-03 07:07:19,39.0469,-77.4903
199.26.150.137,2025-10-03 07:44:24,37.751,-97.822
144.172.73.31,2025-10-03 07:03:26,40.7538,-73.9836
107.189.14.43,2025-10-03 06:23:39,49.6113,6.1294
102.130.127.117,2025-10-03 07:07:07,-29.0,24.0
185.126.114.110,2025-10-03 06:03:09,46.979,31.9946
45.138.16.82,2025-10-03 07:43:16,52.3824,4.8995
193.237.155.109,2025-10-03 07:15:27,51.4964,-0.1224
185.138.88.25,2025-10-03 07:37:51,55.7386,37.6068
38.60.249.223,2025-10-02 12:25:11,37.751,-97.822
45.141.215.28,2025-10-03 07:44:37,45.4722,9.1922
94.16.115.121,2025-10-03 07:23:54,48.2048,16.3801
193.239.232.235,2025-10-03 07:09:58,59.3247,18.056
151.243.109.167,2025-10-03 07:19:04,35.698,51.4115
190.211.254.185,2025-10-03 07:16:12,51.5164,-0.093
195.47.238.84,2025-10-03 07:37:09,57.7065,11.967
195.47.238.86,2025-10-03 07:30:47,57.7065,11.967
124.198.131.114,2025-10-03 07:43:24,-42.0,174.0
195.47.238.88,2025-10-03 07:43:44,57.7065,11.967
195.47.238.87,2025-10-03 07:45:03,57.7065,11.967
195.47.238.83,2025-10-03 07:45:17,57.7065,11.967
5.34.182.203,2025-10-02 12:01:33,49.982,36.2566
108.181.69.243,2025-10-03 07:25:36,43.6319,-79.3716
13.231.183.75,2025-10-03 07:37:42,35.6893,139.6899
77.48.28.239,2025-10-03 07:27:54,50.099,17.7226
185.241.208.204,2025-10-03 07:45:37,52.3824,4.8995
18.119.162.10,2025-10-03 07:35:45,39.9625,-83.0061
5.255.100.224,2025-10-03 07:43:26,52.3824,4.8995
5.255.114.171,2025-10-03 07:17:41,52.3824,4.8995
5.255.99.124,2025-10-03 07:04:12,52.3824,4.8995
185.132.53.150,2025-10-03 07:43:18,60.1717,24.9349
212.95.50.77,2025-10-03 07:04:53,51.2993,9.491
89.36.231.128,2025-10-03 07:30:27,37.751,-97.822
5.255.123.250,2025-10-02 21:40:30,52.3824,4.8995
95.211.174.137,2025-10-03 07:15:59,52.3824,4.8995
46.253.4.208,2025-10-02 08:15:09,42.4348,23.8116
46.29.238.31,2025-10-03 07:35:37,55.7386,37.6068
62.133.60.208,2025-10-03 07:32:58,55.7386,37.6068
89.110.95.164,2025-10-03 07:41:05,55.7386,37.6068
104.167.242.116,2025-10-02 23:23:40,1.385,103.7473
88.80.135.28,2025-10-02 16:31:25,42.6951,23.325
23.137.255.85,2025-10-03 07:36:04,,
179.35.10.212,2025-10-03 07:11:39,-16.6391,-49.2622
177.149.156.209,2025-10-02 17:39:01,-16.6391,-49.2622
91.239.208.63,2025-10-02 19:37:18,,
172.81.132.149,2025-10-02 21:04:10,37.751,-97.822
108.181.69.137,2025-10-03 07:20:32,43.6319,-79.3716
144.31.188.82,2025-10-03 07:43:00,37.751,-97.822
